timestamp,device,interface,event,severity,ip,message
2026-05-06 22:14:01,router2,eth1,normal_traffic,INFO,41.6.208.76,router2 normal traffic flow stable
2026-05-06 22:16:09,switch2,eth2,normal_traffic,INFO,201.104.100.167,switch2 normal traffic flow stable
2026-05-06 22:13:15,switch1,eth0,normal_traffic,INFO,78.107.149.171,switch1 normal traffic flow stable
2026-05-06 22:14:38,router2,eth0,cpu_spike,WARNING,145.206.53.229,router2 CPU usage at 90%
2026-05-06 22:13:13,router2,eth1,interface_down,CRITICAL,67.110.7.243,router2 interface eth1 is DOWN
2026-05-06 22:15:37,firewall1,wlan0,normal_traffic,INFO,21.81.47.222,firewall1 normal traffic flow stable
2026-05-06 22:16:10,router1,eth1,high_latency,WARNING,16.98.223.174,Latency spike on router1 reaching 440ms
2026-05-06 22:16:00,router2,wlan0,dns_timeout,WARNING,102.88.10.176,DNS timeout resolving domain for client 102.88.10.176
2026-05-06 22:15:42,router1,eth0,normal_traffic,INFO,204.120.132.102,router1 normal traffic flow stable
2026-05-06 22:15:02,switch1,eth2,normal_traffic,INFO,38.1.210.209,switch1 normal traffic flow stable
2026-05-06 22:14:21,router1,eth0,packet_loss,WARNING,197.78.104.83,High packet loss detected on router1 (24%)
2026-05-06 22:14:54,switch1,eth1,normal_traffic,INFO,67.255.235.164,switch1 normal traffic flow stable
2026-05-06 22:15:05,switch1,wlan0,normal_traffic,INFO,49.197.37.207,switch1 normal traffic flow stable
2026-05-06 22:15:30,firewall1,eth0,normal_traffic,INFO,160.253.124.233,firewall1 normal traffic flow stable
2026-05-06 22:15:48,switch1,eth0,normal_traffic,INFO,132.49.149.52,switch1 normal traffic flow stable
2026-05-06 22:13:06,router1,eth2,normal_traffic,INFO,11.6.203.102,router1 normal traffic flow stable
2026-05-06 22:14:05,switch1,eth0,normal_traffic,INFO,103.11.156.31,switch1 normal traffic flow stable
2026-05-06 22:15:59,firewall1,eth0,normal_traffic,INFO,136.115.217.77,firewall1 normal traffic flow stable
2026-05-06 22:14:09,router2,eth0,dhcp_failure,CRITICAL,18.219.7.188,DHCP request failed from client 18.219.7.188
2026-05-06 22:15:27,router2,wlan0,high_latency,WARNING,53.159.157.236,Latency spike on router2 reaching 194ms
2026-05-06 22:12:35,router2,eth2,high_latency,WARNING,57.63.122.203,Latency spike on router2 reaching 385ms
2026-05-06 22:12:48,firewall1,wlan0,packet_loss,WARNING,34.225.136.202,High packet loss detected on firewall1 (11%)
2026-05-06 22:12:28,switch2,eth0,interface_down,CRITICAL,76.253.155.76,switch2 interface eth0 is DOWN
2026-05-06 22:14:23,switch1,eth1,normal_traffic,INFO,5.126.132.62,switch1 normal traffic flow stable
2026-05-06 22:11:55,firewall1,eth2,normal_traffic,INFO,24.111.120.187,firewall1 normal traffic flow stable
2026-05-06 22:12:19,firewall1,wlan0,interface_down,CRITICAL,136.45.51.118,firewall1 interface wlan0 is DOWN
2026-05-06 22:15:13,firewall1,eth2,normal_traffic,INFO,166.128.206.26,firewall1 normal traffic flow stable
2026-05-06 22:16:19,router2,eth0,normal_traffic,INFO,55.157.209.173,router2 normal traffic flow stable
2026-05-06 22:14:01,router1,eth1,high_latency,WARNING,83.242.171.62,Latency spike on router1 reaching 236ms
2026-05-06 22:16:25,switch1,eth0,normal_traffic,INFO,183.111.209.122,switch1 normal traffic flow stable
2026-05-06 22:12:28,router2,eth0,packet_loss,WARNING,182.110.69.64,High packet loss detected on router2 (36%)
2026-05-06 22:16:16,firewall1,eth1,normal_traffic,INFO,17.244.220.156,firewall1 normal traffic flow stable
2026-05-06 22:12:55,firewall1,eth2,normal_traffic,INFO,126.203.221.20,firewall1 normal traffic flow stable
2026-05-06 22:15:32,router2,eth0,normal_traffic,INFO,199.251.146.92,router2 normal traffic flow stable
2026-05-06 22:12:15,router2,eth1,normal_traffic,INFO,156.162.134.1,router2 normal traffic flow stable
2026-05-06 22:15:02,router2,eth2,interface_down,CRITICAL,1.184.69.77,router2 interface eth2 is DOWN
2026-05-06 22:15:24,switch1,eth0,normal_traffic,INFO,67.12.35.196,switch1 normal traffic flow stable
2026-05-06 22:16:25,router2,eth2,normal_traffic,INFO,64.38.153.157,router2 normal traffic flow stable
2026-05-06 22:11:51,firewall1,eth0,interface_up,INFO,161.177.2.70,firewall1 interface eth0 is UP
2026-05-06 22:13:42,switch1,wlan0,normal_traffic,INFO,223.66.12.29,switch1 normal traffic flow stable
2026-05-06 22:12:52,router1,wlan0,packet_loss,WARNING,148.46.8.208,High packet loss detected on router1 (16%)
2026-05-06 22:11:34,firewall1,wlan0,normal_traffic,INFO,197.63.230.0,firewall1 normal traffic flow stable
2026-05-06 22:13:56,switch2,eth0,normal_traffic,INFO,113.181.25.127,switch2 normal traffic flow stable
2026-05-06 22:12:13,router2,eth1,interface_up,INFO,147.251.74.241,router2 interface eth1 is UP
2026-05-06 22:14:10,firewall1,eth2,packet_loss,WARNING,140.70.245.193,High packet loss detected on firewall1 (6%)
2026-05-06 22:16:13,switch2,eth2,dhcp_failure,CRITICAL,168.8.162.17,DHCP request failed from client 168.8.162.17
2026-05-06 22:13:27,router1,wlan0,normal_traffic,INFO,159.44.109.60,router1 normal traffic flow stable
2026-05-06 22:15:22,firewall1,eth1,high_latency,WARNING,102.116.3.84,Latency spike on firewall1 reaching 374ms
2026-05-06 22:12:41,router1,wlan0,interface_down,CRITICAL,95.8.193.59,router1 interface wlan0 is DOWN
2026-05-06 22:13:41,switch1,wlan0,normal_traffic,INFO,212.101.202.30,switch1 normal traffic flow stable
2026-05-06 22:12:41,firewall1,eth0,normal_traffic,INFO,112.14.7.41,firewall1 normal traffic flow stable
2026-05-06 22:12:08,switch2,eth2,packet_loss,WARNING,16.123.1.234,High packet loss detected on switch2 (40%)
2026-05-06 22:15:05,switch1,eth0,normal_traffic,INFO,138.192.81.121,switch1 normal traffic flow stable
2026-05-06 22:14:20,router2,wlan0,high_latency,WARNING,104.127.223.32,Latency spike on router2 reaching 347ms
2026-05-06 22:12:12,switch1,eth2,normal_traffic,INFO,206.135.82.243,switch1 normal traffic flow stable
2026-05-06 22:12:35,switch1,eth2,normal_traffic,INFO,23.52.209.149,switch1 normal traffic flow stable
2026-05-06 22:11:52,router1,eth2,normal_traffic,INFO,35.192.41.36,router1 normal traffic flow stable
2026-05-06 22:15:29,firewall1,eth0,interface_up,INFO,8.79.204.214,firewall1 interface eth0 is UP
2026-05-06 22:11:32,router2,eth1,normal_traffic,INFO,207.96.231.106,router2 normal traffic flow stable
2026-05-06 22:13:09,router1,eth2,normal_traffic,INFO,95.61.49.137,router1 normal traffic flow stable
2026-05-06 22:13:38,switch1,eth0,normal_traffic,INFO,94.180.136.198,switch1 normal traffic flow stable
2026-05-06 22:14:57,firewall1,eth1,normal_traffic,INFO,150.33.164.82,firewall1 normal traffic flow stable
2026-05-06 22:12:32,firewall1,eth1,normal_traffic,INFO,42.159.77.181,firewall1 normal traffic flow stable
2026-05-06 22:11:35,firewall1,eth2,normal_traffic,INFO,204.75.8.119,firewall1 normal traffic flow stable
2026-05-06 22:15:59,switch2,eth0,interface_up,INFO,190.127.123.118,switch2 interface eth0 is UP
2026-05-06 22:15:41,firewall1,eth0,packet_loss,WARNING,73.175.90.113,High packet loss detected on firewall1 (33%)
2026-05-06 22:14:44,switch1,wlan0,normal_traffic,INFO,64.0.136.143,switch1 normal traffic flow stable
2026-05-06 22:14:11,router1,eth2,cpu_spike,WARNING,54.74.185.52,router1 CPU usage at 93%
2026-05-06 22:11:49,firewall1,eth1,packet_loss,WARNING,192.107.140.186,High packet loss detected on firewall1 (5%)
2026-05-06 22:11:43,router2,wlan0,dns_timeout,WARNING,220.171.88.217,DNS timeout resolving domain for client 220.171.88.217
2026-05-06 22:15:26,switch1,eth2,normal_traffic,INFO,208.194.148.97,switch1 normal traffic flow stable
2026-05-06 22:16:06,router2,eth2,interface_up,INFO,110.127.176.14,router2 interface eth2 is UP
2026-05-06 22:14:53,firewall1,eth0,normal_traffic,INFO,185.102.162.189,firewall1 normal traffic flow stable
2026-05-06 22:12:15,switch2,eth0,normal_traffic,INFO,96.93.18.32,switch2 normal traffic flow stable
2026-05-06 22:13:58,firewall1,eth0,interface_up,INFO,172.20.239.165,firewall1 interface eth0 is UP
2026-05-06 22:13:47,router2,eth0,normal_traffic,INFO,209.168.33.210,router2 normal traffic flow stable
2026-05-06 22:16:16,switch2,wlan0,interface_down,CRITICAL,146.221.9.136,switch2 interface wlan0 is DOWN
2026-05-06 22:14:54,switch2,eth2,normal_traffic,INFO,201.116.11.6,switch2 normal traffic flow stable
2026-05-06 22:14:46,firewall1,wlan0,normal_traffic,INFO,167.166.206.180,firewall1 normal traffic flow stable
2026-05-06 22:15:37,firewall1,eth0,normal_traffic,INFO,101.229.247.236,firewall1 normal traffic flow stable
2026-05-06 22:11:34,router1,wlan0,interface_down,CRITICAL,13.99.161.233,router1 interface wlan0 is DOWN
2026-05-06 22:15:31,switch2,wlan0,normal_traffic,INFO,179.72.52.233,switch2 normal traffic flow stable
2026-05-06 22:14:52,firewall1,wlan0,normal_traffic,INFO,61.94.167.77,firewall1 normal traffic flow stable
2026-05-06 22:14:51,router2,eth1,normal_traffic,INFO,147.164.204.78,router2 normal traffic flow stable
2026-05-06 22:16:03,switch1,eth0,high_latency,WARNING,47.93.163.54,Latency spike on switch1 reaching 231ms
2026-05-06 22:15:45,switch1,eth1,normal_traffic,INFO,108.208.28.179,switch1 normal traffic flow stable
2026-05-06 22:16:17,switch2,eth1,normal_traffic,INFO,180.210.153.161,switch2 normal traffic flow stable
2026-05-06 22:15:01,switch1,eth1,normal_traffic,INFO,111.220.213.45,switch1 normal traffic flow stable
2026-05-06 22:11:29,switch1,eth1,normal_traffic,INFO,203.150.191.46,switch1 normal traffic flow stable
2026-05-06 22:15:31,switch1,wlan0,normal_traffic,INFO,187.251.8.110,switch1 normal traffic flow stable
2026-05-06 22:11:57,router2,eth2,dns_timeout,WARNING,110.22.114.153,DNS timeout resolving domain for client 110.22.114.153
2026-05-06 22:13:07,switch1,eth2,normal_traffic,INFO,57.223.38.210,switch1 normal traffic flow stable
2026-05-06 22:15:38,router1,wlan0,interface_up,INFO,133.5.111.230,router1 interface wlan0 is UP
2026-05-06 22:16:26,firewall1,eth1,interface_up,INFO,92.130.198.166,firewall1 interface eth1 is UP
2026-05-06 22:15:38,router1,eth0,normal_traffic,INFO,174.29.211.232,router1 normal traffic flow stable
2026-05-06 22:14:52,router2,eth2,high_latency,WARNING,73.81.97.95,Latency spike on router2 reaching 380ms
2026-05-06 22:14:29,firewall1,wlan0,normal_traffic,INFO,199.247.140.86,firewall1 normal traffic flow stable
2026-05-06 22:15:23,router1,eth1,normal_traffic,INFO,208.123.55.37,router1 normal traffic flow stable
2026-05-06 22:11:37,router1,eth0,normal_traffic,INFO,88.63.229.46,router1 normal traffic flow stable
2026-05-06 22:16:24,switch2,eth1,normal_traffic,INFO,146.207.201.116,switch2 normal traffic flow stable
2026-05-06 22:14:45,firewall1,eth1,interface_up,INFO,182.148.233.150,firewall1 interface eth1 is UP
2026-05-06 22:16:19,router2,eth2,normal_traffic,INFO,198.148.199.126,router2 normal traffic flow stable
2026-05-06 22:13:55,firewall1,eth2,interface_down,CRITICAL,69.99.219.208,firewall1 interface eth2 is DOWN
2026-05-06 22:11:48,switch1,eth1,high_latency,WARNING,4.155.192.100,Latency spike on switch1 reaching 198ms
2026-05-06 22:12:04,switch2,eth0,normal_traffic,INFO,87.215.60.25,switch2 normal traffic flow stable
2026-05-06 22:15:12,switch2,eth2,interface_up,INFO,121.108.135.24,switch2 interface eth2 is UP
2026-05-06 22:13:22,switch1,eth2,normal_traffic,INFO,62.0.199.186,switch1 normal traffic flow stable
2026-05-06 22:11:49,firewall1,wlan0,dhcp_failure,CRITICAL,67.88.22.234,DHCP request failed from client 67.88.22.234
2026-05-06 22:11:43,switch1,wlan0,normal_traffic,INFO,142.60.18.247,switch1 normal traffic flow stable
2026-05-06 22:14:13,firewall1,eth1,high_latency,WARNING,37.251.80.85,Latency spike on firewall1 reaching 375ms
2026-05-06 22:16:06,firewall1,eth1,normal_traffic,INFO,9.156.109.54,firewall1 normal traffic flow stable
2026-05-06 22:14:13,router2,wlan0,interface_up,INFO,190.112.201.20,router2 interface wlan0 is UP
2026-05-06 22:14:01,switch1,eth2,high_latency,WARNING,1.21.99.186,Latency spike on switch1 reaching 349ms
2026-05-06 22:11:35,switch1,wlan0,normal_traffic,INFO,55.233.177.204,switch1 normal traffic flow stable
2026-05-06 22:15:24,router1,eth0,normal_traffic,INFO,168.219.214.201,router1 normal traffic flow stable
2026-05-06 22:11:46,switch1,eth1,packet_loss,WARNING,78.132.69.101,High packet loss detected on switch1 (26%)
2026-05-06 22:16:09,router1,eth1,cpu_spike,WARNING,2.155.171.93,router1 CPU usage at 100%
2026-05-06 22:12:20,router1,eth2,normal_traffic,INFO,167.247.109.180,router1 normal traffic flow stable
2026-05-06 22:11:39,router1,eth0,normal_traffic,INFO,95.159.89.203,router1 normal traffic flow stable
2026-05-06 22:13:20,firewall1,eth0,normal_traffic,INFO,220.33.115.86,firewall1 normal traffic flow stable
2026-05-06 22:12:44,router2,wlan0,normal_traffic,INFO,74.113.227.19,router2 normal traffic flow stable
2026-05-06 22:14:34,firewall1,eth2,normal_traffic,INFO,209.231.1.15,firewall1 normal traffic flow stable
2026-05-06 22:13:22,router2,eth1,dns_timeout,WARNING,6.63.112.56,DNS timeout resolving domain for client 6.63.112.56
2026-05-06 22:12:37,router1,eth0,normal_traffic,INFO,147.61.84.153,router1 normal traffic flow stable
2026-05-06 22:12:37,router1,wlan0,interface_up,INFO,1.131.142.5,router1 interface wlan0 is UP
2026-05-06 22:15:45,switch1,eth0,interface_up,INFO,122.88.119.133,switch1 interface eth0 is UP
2026-05-06 22:15:25,firewall1,eth2,normal_traffic,INFO,155.14.61.92,firewall1 normal traffic flow stable
2026-05-06 22:13:43,router1,eth1,dhcp_failure,CRITICAL,27.186.213.187,DHCP request failed from client 27.186.213.187
2026-05-06 22:14:21,switch2,wlan0,interface_down,CRITICAL,221.157.93.208,switch2 interface wlan0 is DOWN
2026-05-06 22:15:51,firewall1,eth2,normal_traffic,INFO,47.4.222.221,firewall1 normal traffic flow stable
2026-05-06 22:13:21,firewall1,eth1,normal_traffic,INFO,110.152.230.186,firewall1 normal traffic flow stable
2026-05-06 22:14:54,switch1,eth2,normal_traffic,INFO,175.167.65.17,switch1 normal traffic flow stable
2026-05-06 22:15:39,router1,wlan0,cpu_spike,WARNING,25.244.179.118,router1 CPU usage at 90%
2026-05-06 22:13:02,switch1,wlan0,normal_traffic,INFO,62.58.176.252,switch1 normal traffic flow stable
2026-05-06 22:14:51,router2,eth1,normal_traffic,INFO,181.157.240.222,router2 normal traffic flow stable
2026-05-06 22:14:51,router2,wlan0,normal_traffic,INFO,48.31.141.13,router2 normal traffic flow stable
2026-05-06 22:15:41,switch2,eth2,normal_traffic,INFO,223.101.147.240,switch2 normal traffic flow stable
2026-05-06 22:15:47,router2,wlan0,normal_traffic,INFO,168.5.224.4,router2 normal traffic flow stable
2026-05-06 22:14:33,router1,eth2,normal_traffic,INFO,75.126.154.111,router1 normal traffic flow stable
2026-05-06 22:12:05,router2,eth1,packet_loss,WARNING,3.233.194.87,High packet loss detected on router2 (15%)
2026-05-06 22:12:31,firewall1,eth0,normal_traffic,INFO,220.59.98.192,firewall1 normal traffic flow stable
2026-05-06 22:14:24,switch1,eth0,normal_traffic,INFO,46.144.89.153,switch1 normal traffic flow stable
2026-05-06 22:14:11,switch2,wlan0,cpu_spike,WARNING,74.86.211.148,switch2 CPU usage at 89%
2026-05-06 22:14:28,firewall1,wlan0,packet_loss,WARNING,196.118.231.206,High packet loss detected on firewall1 (26%)
2026-05-06 22:14:45,switch2,eth2,interface_up,INFO,205.88.148.210,switch2 interface eth2 is UP
2026-05-06 22:11:42,switch2,eth0,dns_timeout,WARNING,209.181.101.126,DNS timeout resolving domain for client 209.181.101.126
2026-05-06 22:13:05,router1,wlan0,normal_traffic,INFO,87.173.244.138,router1 normal traffic flow stable
2026-05-06 22:13:47,firewall1,wlan0,packet_loss,WARNING,150.178.79.225,High packet loss detected on firewall1 (19%)
2026-05-06 22:13:30,router2,eth2,high_latency,WARNING,215.202.249.164,Latency spike on router2 reaching 486ms
2026-05-06 22:14:24,router1,eth0,dns_timeout,WARNING,73.103.130.235,DNS timeout resolving domain for client 73.103.130.235
2026-05-06 22:14:40,switch2,wlan0,normal_traffic,INFO,221.243.177.75,switch2 normal traffic flow stable
2026-05-06 22:13:53,router1,eth1,normal_traffic,INFO,45.117.225.202,router1 normal traffic flow stable
2026-05-06 22:13:43,router2,wlan0,normal_traffic,INFO,37.27.230.153,router2 normal traffic flow stable
2026-05-06 22:11:48,switch1,eth2,packet_loss,WARNING,102.213.112.49,High packet loss detected on switch1 (11%)
2026-05-06 22:16:07,firewall1,wlan0,normal_traffic,INFO,35.147.205.105,firewall1 normal traffic flow stable
2026-05-06 22:11:50,router1,wlan0,normal_traffic,INFO,119.187.132.224,router1 normal traffic flow stable
2026-05-06 22:13:17,router1,eth2,normal_traffic,INFO,144.73.193.93,router1 normal traffic flow stable
2026-05-06 22:14:22,switch1,wlan0,normal_traffic,INFO,61.60.76.227,switch1 normal traffic flow stable
2026-05-06 22:13:16,router2,eth2,interface_up,INFO,4.216.83.137,router2 interface eth2 is UP
2026-05-06 22:13:15,router2,eth2,high_latency,WARNING,215.31.37.82,Latency spike on router2 reaching 339ms
2026-05-06 22:13:47,router2,eth2,interface_down,CRITICAL,213.116.145.240,router2 interface eth2 is DOWN
2026-05-06 22:11:49,firewall1,eth2,normal_traffic,INFO,107.43.14.34,firewall1 normal traffic flow stable
2026-05-06 22:13:22,switch1,wlan0,normal_traffic,INFO,135.109.165.138,switch1 normal traffic flow stable
2026-05-06 22:15:19,firewall1,eth0,high_latency,WARNING,37.207.70.210,Latency spike on firewall1 reaching 450ms
2026-05-06 22:15:23,firewall1,wlan0,cpu_spike,WARNING,123.247.184.61,firewall1 CPU usage at 100%
2026-05-06 22:16:07,router2,wlan0,interface_down,CRITICAL,66.227.93.153,router2 interface wlan0 is DOWN
2026-05-06 22:14:56,router1,eth2,normal_traffic,INFO,21.95.43.19,router1 normal traffic flow stable
2026-05-06 22:13:58,switch2,eth0,dhcp_failure,CRITICAL,123.241.248.92,DHCP request failed from client 123.241.248.92
2026-05-06 22:15:11,router1,eth2,high_latency,WARNING,71.247.40.64,Latency spike on router1 reaching 140ms
2026-05-06 22:15:16,switch2,wlan0,interface_up,INFO,189.71.113.228,switch2 interface wlan0 is UP
2026-05-06 22:12:34,firewall1,wlan0,normal_traffic,INFO,138.53.130.213,firewall1 normal traffic flow stable
2026-05-06 22:13:26,switch2,eth1,normal_traffic,INFO,12.158.214.15,switch2 normal traffic flow stable
2026-05-06 22:11:51,firewall1,eth1,dhcp_failure,CRITICAL,58.72.88.230,DHCP request failed from client 58.72.88.230
2026-05-06 22:16:09,switch2,eth0,normal_traffic,INFO,71.24.87.30,switch2 normal traffic flow stable
2026-05-06 22:13:02,switch2,eth2,normal_traffic,INFO,189.188.202.201,switch2 normal traffic flow stable
2026-05-06 22:13:31,switch2,eth0,interface_up,INFO,8.157.246.59,switch2 interface eth0 is UP
2026-05-06 22:12:31,switch1,wlan0,normal_traffic,INFO,120.141.255.214,switch1 normal traffic flow stable
2026-05-06 22:11:31,router2,wlan0,normal_traffic,INFO,37.60.0.45,router2 normal traffic flow stable
2026-05-06 22:13:28,router2,eth2,normal_traffic,INFO,191.149.112.244,router2 normal traffic flow stable
2026-05-06 22:12:30,firewall1,wlan0,normal_traffic,INFO,123.51.55.43,firewall1 normal traffic flow stable
2026-05-06 22:12:11,switch2,eth2,normal_traffic,INFO,42.37.217.234,switch2 normal traffic flow stable
2026-05-06 22:15:01,switch1,eth0,normal_traffic,INFO,34.75.109.134,switch1 normal traffic flow stable
2026-05-06 22:13:20,router2,wlan0,interface_down,CRITICAL,160.214.79.232,router2 interface wlan0 is DOWN
2026-05-06 22:11:51,router1,eth1,normal_traffic,INFO,72.42.44.149,router1 normal traffic flow stable
2026-05-06 22:15:55,router2,eth0,normal_traffic,INFO,125.202.182.124,router2 normal traffic flow stable
2026-05-06 22:16:12,firewall1,eth0,normal_traffic,INFO,147.254.174.23,firewall1 normal traffic flow stable
2026-05-06 22:14:06,switch1,eth2,normal_traffic,INFO,146.230.49.32,switch1 normal traffic flow stable
2026-05-06 22:16:21,firewall1,eth0,normal_traffic,INFO,134.207.42.78,firewall1 normal traffic flow stable
2026-05-06 22:15:54,switch2,wlan0,high_latency,WARNING,168.152.106.72,Latency spike on switch2 reaching 474ms
2026-05-06 22:13:53,router2,wlan0,normal_traffic,INFO,111.108.150.244,router2 normal traffic flow stable
2026-05-06 22:14:58,router1,eth2,normal_traffic,INFO,99.83.183.59,router1 normal traffic flow stable
2026-05-06 22:12:59,firewall1,eth0,normal_traffic,INFO,32.86.220.222,firewall1 normal traffic flow stable
2026-05-06 22:12:43,firewall1,eth2,normal_traffic,INFO,24.72.223.107,firewall1 normal traffic flow stable
2026-05-06 22:14:32,router2,eth2,normal_traffic,INFO,200.95.197.72,router2 normal traffic flow stable
2026-05-06 22:15:20,firewall1,eth2,dns_timeout,WARNING,175.189.102.227,DNS timeout resolving domain for client 175.189.102.227
2026-05-06 22:16:19,switch2,eth0,dhcp_failure,CRITICAL,154.31.210.31,DHCP request failed from client 154.31.210.31
2026-05-06 22:14:47,switch2,eth2,normal_traffic,INFO,48.54.184.88,switch2 normal traffic flow stable
2026-05-06 22:12:35,firewall1,eth0,normal_traffic,INFO,175.205.192.25,firewall1 normal traffic flow stable
2026-05-06 22:11:50,firewall1,eth2,normal_traffic,INFO,24.28.191.181,firewall1 normal traffic flow stable
2026-05-06 22:11:37,router1,eth2,cpu_spike,WARNING,208.42.95.167,router1 CPU usage at 93%
2026-05-06 22:15:46,firewall1,eth0,normal_traffic,INFO,33.191.188.230,firewall1 normal traffic flow stable
2026-05-06 22:11:46,firewall1,eth0,interface_up,INFO,115.129.203.29,firewall1 interface eth0 is UP
2026-05-06 22:12:13,router1,eth2,normal_traffic,INFO,77.222.74.25,router1 normal traffic flow stable
2026-05-06 22:14:58,router1,eth2,normal_traffic,INFO,21.237.95.28,router1 normal traffic flow stable
2026-05-06 22:12:48,switch1,eth2,interface_up,INFO,153.161.116.168,switch1 interface eth2 is UP
2026-05-06 22:11:54,router1,eth0,normal_traffic,INFO,125.192.66.9,router1 normal traffic flow stable
2026-05-06 22:14:47,router1,eth1,interface_up,INFO,5.133.88.120,router1 interface eth1 is UP
2026-05-06 22:15:40,firewall1,eth0,normal_traffic,INFO,139.156.172.141,firewall1 normal traffic flow stable
2026-05-06 22:12:24,firewall1,wlan0,dhcp_failure,CRITICAL,168.69.75.105,DHCP request failed from client 168.69.75.105
2026-05-06 22:12:53,firewall1,eth0,interface_up,INFO,12.184.118.4,firewall1 interface eth0 is UP
2026-05-06 22:12:01,router2,wlan0,dhcp_failure,CRITICAL,219.114.122.162,DHCP request failed from client 219.114.122.162
2026-05-06 22:12:59,router1,eth1,normal_traffic,INFO,15.64.151.28,router1 normal traffic flow stable
2026-05-06 22:16:10,switch2,wlan0,normal_traffic,INFO,33.79.131.91,switch2 normal traffic flow stable
2026-05-06 22:13:20,switch1,eth1,normal_traffic,INFO,135.241.124.170,switch1 normal traffic flow stable
2026-05-06 22:13:05,switch2,wlan0,normal_traffic,INFO,80.247.112.252,switch2 normal traffic flow stable
2026-05-06 22:11:56,firewall1,eth2,normal_traffic,INFO,87.89.44.198,firewall1 normal traffic flow stable
2026-05-06 22:15:26,firewall1,eth2,packet_loss,WARNING,136.27.153.6,High packet loss detected on firewall1 (8%)
2026-05-06 22:13:51,firewall1,eth2,normal_traffic,INFO,185.203.3.70,firewall1 normal traffic flow stable
2026-05-06 22:12:02,firewall1,eth0,normal_traffic,INFO,160.14.55.187,firewall1 normal traffic flow stable
2026-05-06 22:14:08,firewall1,wlan0,normal_traffic,INFO,45.206.170.26,firewall1 normal traffic flow stable
2026-05-06 22:15:07,switch2,wlan0,normal_traffic,INFO,35.70.120.66,switch2 normal traffic flow stable
2026-05-06 22:14:19,router1,eth2,interface_up,INFO,56.91.31.138,router1 interface eth2 is UP
2026-05-06 22:13:34,router1,eth2,normal_traffic,INFO,51.30.236.121,router1 normal traffic flow stable
2026-05-06 22:14:35,switch2,wlan0,normal_traffic,INFO,41.52.143.174,switch2 normal traffic flow stable
2026-05-06 22:14:58,switch1,wlan0,dns_timeout,WARNING,52.145.207.18,DNS timeout resolving domain for client 52.145.207.18
2026-05-06 22:14:36,router1,eth1,interface_up,INFO,115.43.207.11,router1 interface eth1 is UP
2026-05-06 22:12:54,switch2,eth1,normal_traffic,INFO,48.166.106.34,switch2 normal traffic flow stable
2026-05-06 22:11:37,router1,wlan0,dns_timeout,WARNING,23.187.132.8,DNS timeout resolving domain for client 23.187.132.8
2026-05-06 22:11:58,switch2,wlan0,normal_traffic,INFO,80.82.231.91,switch2 normal traffic flow stable
2026-05-06 22:12:30,switch2,wlan0,dns_timeout,WARNING,100.26.216.92,DNS timeout resolving domain for client 100.26.216.92
2026-05-06 22:12:57,switch1,wlan0,cpu_spike,WARNING,57.210.166.242,switch1 CPU usage at 98%
2026-05-06 22:16:19,switch2,eth1,normal_traffic,INFO,112.79.26.107,switch2 normal traffic flow stable
2026-05-06 22:11:32,firewall1,eth1,normal_traffic,INFO,38.42.73.131,firewall1 normal traffic flow stable
2026-05-06 22:12:14,router2,wlan0,normal_traffic,INFO,11.17.49.152,router2 normal traffic flow stable
2026-05-06 22:15:24,router1,wlan0,normal_traffic,INFO,25.54.175.225,router1 normal traffic flow stable
2026-05-06 22:14:58,firewall1,eth1,interface_down,CRITICAL,105.35.91.72,firewall1 interface eth1 is DOWN
2026-05-06 22:15:48,router1,eth2,cpu_spike,WARNING,97.112.39.201,router1 CPU usage at 91%
2026-05-06 22:15:13,switch1,eth1,packet_loss,WARNING,157.201.29.55,High packet loss detected on switch1 (37%)
2026-05-06 22:16:19,router2,wlan0,normal_traffic,INFO,207.240.127.38,router2 normal traffic flow stable
2026-05-06 22:13:42,router2,wlan0,normal_traffic,INFO,93.181.42.150,router2 normal traffic flow stable
2026-05-06 22:15:16,switch1,eth0,normal_traffic,INFO,148.192.237.160,switch1 normal traffic flow stable
2026-05-06 22:11:52,switch2,eth0,normal_traffic,INFO,126.123.176.98,switch2 normal traffic flow stable
2026-05-06 22:14:18,router1,wlan0,normal_traffic,INFO,177.254.250.137,router1 normal traffic flow stable
2026-05-06 22:11:31,switch2,eth2,normal_traffic,INFO,183.186.57.61,switch2 normal traffic flow stable
2026-05-06 22:13:32,router1,eth1,normal_traffic,INFO,69.150.130.154,router1 normal traffic flow stable
2026-05-06 22:12:23,router1,eth2,packet_loss,WARNING,18.36.46.142,High packet loss detected on router1 (5%)
2026-05-06 22:12:04,router1,eth0,normal_traffic,INFO,53.51.162.254,router1 normal traffic flow stable
2026-05-06 22:11:55,router1,wlan0,interface_up,INFO,198.154.213.12,router1 interface wlan0 is UP
2026-05-06 22:15:08,router1,eth1,normal_traffic,INFO,80.45.74.133,router1 normal traffic flow stable
2026-05-06 22:13:54,firewall1,eth2,packet_loss,WARNING,109.88.133.111,High packet loss detected on firewall1 (16%)
2026-05-06 22:12:27,router1,eth1,dhcp_failure,CRITICAL,186.241.237.96,DHCP request failed from client 186.241.237.96
2026-05-06 22:14:13,switch1,eth1,normal_traffic,INFO,120.91.160.193,switch1 normal traffic flow stable
2026-05-06 22:14:43,router1,eth2,normal_traffic,INFO,182.60.48.85,router1 normal traffic flow stable
